algorithm,scenario,size,digits,repetition,execution_time,memory_used_bytes
insertion_sort,random,57000,1,1,0.231444,228000
insertion_sort,random,57000,1,1,0.231365,228000
insertion_sort,random,58000,1,1,0.239009,232000
insertion_sort,random,58000,1,1,0.239167,232000
insertion_sort,random,58000,1,1,0.239600,232000
insertion_sort,random,59000,1,1,0.247828,236000
insertion_sort,random,59000,1,1,0.246070,236000
insertion_sort,random,59000,1,1,0.248087,236000
insertion_sort,random,60000,1,1,0.255906,240000
insertion_sort,random,60000,1,1,0.256727,240000
insertion_sort,random,60000,1,1,0.255039,240000
insertion_sort,random,61000,1,1,0.263167,244000
insertion_sort,random,61000,1,1,0.263329,244000
insertion_sort,random,61000,1,1,0.264160,244000
insertion_sort,random,62000,1,1,0.273942,248000
insertion_sort,random,62000,1,1,0.271752,248000
insertion_sort,random,62000,1,1,0.272987,248000
insertion_sort,random,63000,1,1,0.280482,252000
insertion_sort,random,63000,1,1,0.282603,252000
insertion_sort,random,63000,1,1,0.281537,252000
insertion_sort,random,64000,1,1,0.290668,256000
insertion_sort,random,64000,1,1,0.292204,256000
insertion_sort,random,64000,1,1,0.292945,256000
insertion_sort,random,65000,1,1,0.299803,260000
insertion_sort,random,65000,1,1,0.300662,260000
insertion_sort,random,65000,1,1,0.301565,260000
insertion_sort,random,66000,1,1,0.310863,264000
insertion_sort,random,66000,1,1,0.309861,264000
insertion_sort,random,66000,1,1,0.310113,264000
insertion_sort,random,67000,1,1,0.321445,268000
insertion_sort,random,67000,1,1,0.320750,268000
insertion_sort,random,67000,1,1,0.318710,268000
insertion_sort,random,68000,1,1,0.330451,272000
insertion_sort,random,68000,1,1,0.329598,272000
insertion_sort,random,68000,1,1,0.331048,272000
insertion_sort,random,69000,1,1,0.339138,276000
insertion_sort,random,69000,1,1,0.340726,276000
insertion_sort,random,69000,1,1,0.339243,276000
insertion_sort,random,70000,1,1,0.348417,280000
insertion_sort,random,70000,1,1,0.349216,280000
insertion_sort,random,70000,1,1,0.350898,280000
insertion_sort,random,71000,1,1,0.361420,284000
insertion_sort,random,71000,1,1,0.361939,284000
insertion_sort,random,71000,1,1,0.360409,284000
insertion_sort,random,72000,1,1,0.369766,288000
insertion_sort,random,72000,1,1,0.370799,288000
insertion_sort,random,72000,1,1,0.371080,288000
insertion_sort,random,73000,1,1,0.384160,292000
insertion_sort,random,73000,1,1,0.381011,292000
insertion_sort,random,73000,1,1,0.381882,292000
insertion_sort,random,74000,1,1,0.392652,296000
insertion_sort,random,74000,1,1,0.391607,296000
insertion_sort,random,74000,1,1,0.391260,296000
insertion_sort,random,75000,1,1,0.403806,300000
insertion_sort,random,75000,1,1,0.404528,300000
insertion_sort,random,75000,1,1,0.403755,300000
insertion_sort,random,76000,1,1,0.415672,304000
insertion_sort,random,76000,1,1,0.414336,304000
insertion_sort,random,76000,1,1,0.414334,304000
insertion_sort,random,77000,1,1,0.423320,308000
insertion_sort,random,77000,1,1,0.426118,308000
insertion_sort,random,77000,1,1,0.425599,308000
insertion_sort,random,78000,1,1,0.435808,312000
insertion_sort,random,78000,1,1,0.437954,312000
insertion_sort,random,78000,1,1,0.437355,312000
insertion_sort,random,79000,1,1,0.447279,316000
insertion_sort,random,79000,1,1,0.446643,316000
insertion_sort,random,79000,1,1,0.446562,316000
insertion_sort,random,80000,1,1,0.460839,320000
insertion_sort,random,80000,1,1,0.460803,320000
insertion_sort,random,80000,1,1,0.462853,320000
insertion_sort,random,81000,1,1,0.472771,324000
insertion_sort,random,81000,1,1,0.473181,324000
insertion_sort,random,81000,1,1,0.470521,324000
insertion_sort,random,82000,1,1,0.485424,328000
insertion_sort,random,82000,1,1,0.482308,328000
insertion_sort,random,82000,1,1,0.480919,328000
insertion_sort,random,83000,1,1,0.495230,332000
insertion_sort,random,83000,1,1,0.494939,332000
insertion_sort,random,83000,1,1,0.495963,332000
insertion_sort,random,84000,1,1,0.509675,336000
insertion_sort,random,84000,1,1,0.508580,336000
insertion_sort,random,84000,1,1,0.507301,336000
insertion_sort,random,85000,1,1,0.519187,340000
